cest_timestamp,param_0,param_1,param_2,param_3,param_4,param_5
2017-04-01 00:00:00,0.9458862890472783,17.401208716494427,-0.5729338675486539,0.05411371095272164,7.620320713162913,10.014657658917121
2017-04-01 01:00:00,0.5522690204099321,23.147941431353523,-0.006317160881608663,0.44773097959006797,3.3822126176636162,0.007792117166098678
2017-04-01 02:00:00,0.7856710080417701,16.88279988285073,-0.07202079059229982,0.21432899195822983,1.2768895363049602,0.26400836689254414
2017-04-01 03:00:00,0.8672725154350509,11.481493147617845,-0.035386068424141076,0.13272748456494904,1.3913060714649605,0.23122087090066168
2017-04-01 04:00:00,0.9137228342941321,12.896544984773508,-0.30057920682498734,0.08627716570586776,3.114559351812433,3.183299805261577
2017-04-01 05:00:00,1.0,12.221737024895303,0.0,0.0,0.0,-2.02057417096841
2017-04-01 06:00:00,0.476759837378718,25.912983311946668,0.028465051127703256,0.5232401626212819,3.1901966605901833,-0.025936451587802327
2017-04-01 07:00:00,0.5209380745376548,8.913149275317881,-0.01849681908529438,0.4790619254623451,3.013264062505732,0.020113678017857822
2017-04-01 08:00:00,0.10697643389996633,9.774090547355238,0.263811765445573,0.8930235661000336,2.263077332846562,-0.03160234842566356
2017-04-01 09:00:00,0.6609042647573374,2.121163822992495,-0.49564728583804674,0.33909573524266257,3.0366123741711224,0.966026319355936
2017-04-01 10:00:00,0.0,0.0,-0.3739160846059022,1.0,0.9884132796094389,0.0
2017-04-01 11:00:00,1.0,0.8088155586580833,0.0,0.0,0.0,26.26051265145066
2017-04-01 12:00:00,1.0,0.7041394133843065,0.0,0.0,0.0,0.6330436515268927
2017-04-01 13:00:00,1.0,0.651327549866428,0.0,0.0,0.0,0.16039074039074075
2017-04-01 14:00:00,1.0,0.5722356423869447,0.0,0.0,0.0,0.0076189888131699135
2017-04-01 15:00:00,0.15847096277432182,9.909675025487033,-2.070817561734505,0.8415290372256782,0.6391196590062704,0.3899621263455404
2017-04-01 16:00:00,1.0,0.6217103820194032,0.0,0.0,0.0,-0.19234774529782328
2017-04-01 17:00:00,0.5363718134347071,1.1578625432775742,-1.3616997853840775,0.4636281865652929,1.4003044266084994,1.575351551964474
2017-04-01 18:00:00,0.11676456343302634,9.922705751667264,-1.614703868080878,0.8832354365669737,1.203999252292648,0.21346538468034648
2017-04-01 19:00:00,0.1274747142852423,9.94216902100589,-0.61288038162178,0.8725252857147577,1.9610521202044162,0.08954095980641591
2017-04-01 20:00:00,0.25821967227437553,9.711551113260526,-0.15282748221958684,0.7417803277256245,3.0184347356722396,0.053200470406457756
2017-04-01 21:00:00,0.33162247213147367,19.334370351746692,0.044893708745345484,0.6683775278685263,4.809774494517187,-0.022274481197414486
2017-04-01 22:00:00,0.6803341735506774,20.303738191754313,-0.03031702735029862,0.31966582644932257,2.752215632553709,0.0645227235453289
2017-04-01 23:00:00,0.5011637540134992,33.64335075303897,-0.05176736541117871,0.49883624598650084,3.7994008169986784,0.052008905514770776
2017-04-02 00:00:00,0.952592115807253,13.668792198090529,-0.15546491006183305,0.047407884192746975,5.668113843956997,3.1238400559593664
2017-04-02 01:00:00,0.9389538329831941,15.73735127828744,0.039888257436564656,0.06104616701680581,6.189992537591604,-0.6135230767358744
2017-04-02 02:00:00,0.5450181210166787,26.85187406968769,-0.00968592498752352,0.45498187898332126,3.227730760836406,0.0116026700861247
2017-04-02 03:00:00,0.9376671806610586,10.036578754917793,-0.029342586737599707,0.062332819338941504,1.3058940275634634,0.44139798057167234
2017-04-02 04:00:00,0.5115655871360281,26.37644997831957,-0.04419436542780503,0.4884344128639719,3.8383005221060515,0.04628731289757765
2017-04-02 05:00:00,1.0,13.550459708126311,0.0,0.0,0.0,14.452565504341122
2017-04-02 06:00:00,0.4457437575953714,14.495501516706982,-0.009539044045863435,0.5542562424046286,4.16387888946651,0.007671486600536695
2017-04-02 07:00:00,0.4333434428652298,12.085303562517227,-0.09060150753690271,0.5666565571347701,3.3568711940659237,0.0692863582190645
2017-04-02 08:00:00,0.23977742232656857,16.63077241286604,-0.28805097160641246,0.7602225776734315,1.951565372705365,0.09085249701715492
2017-04-02 09:00:00,0.07048896720769839,69.71272111255809,0.10022551648848421,0.9295110327923016,1.7215311526872719,-0.0076005479180900615
2017-04-02 10:00:00,0.0,0.0,0.28709510229154755,1.0,0.8677715602169315,0.0
2017-04-02 11:00:00,1.0,0.8668542861914326,0.0,0.0,0.0,0.19082413924208774
2017-04-02 12:00:00,1.0,0.6918477169230692,0.0,0.0,0.0,0.8866615286324788
2017-04-02 13:00:00,1.0,0.6380056757798712,0.0,0.0,0.0,0.930961101284244
2017-04-02 14:00:00,1.0,0.5951685753235457,0.0,0.0,0.0,0.3150753832073234
2017-04-02 15:00:00,1.0,0.5773220511769153,0.0,0.0,0.0,1.5275312316878003
2017-04-02 16:00:00,0.4920875495626885,9.417215508239858,-3.2135672049209933,0.5079124504373116,0.0018900622360644135,3.1134428972218444
2017-04-02 17:00:00,0.09761055214066898,9.927188949100847,-1.475163862499831,0.9023894478593311,0.676324917770252,0.159566980152694
2017-04-02 18:00:00,0.16733303114119452,9.925048263294098,-1.0129501022308767,0.8326669688588054,0.9601605450607722,0.20356278961489238
2017-04-02 19:00:00,0.07406587583345546,9.908936621894155,-0.10303298612069067,0.9259341241665445,1.5653576740374726,0.008241653652881986
2017-04-02 20:00:00,0.1357969654371211,9.639286455262178,-0.23184052107751885,0.864203034562879,3.2094401040184763,0.03643037338281559
